DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2007-Q1,445287,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2007-Q2,447318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2007-Q3,449261,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2007-Q4,451335,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2008-Q1,453650,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2008-Q2,455716,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2008-Q3,458117,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2008-Q4,460472,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2009-Q1,462641,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2009-Q2,464967,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2009-Q3,467267,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2009-Q4,469746,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2010-Q1,472188,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2010-Q2,474515,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2010-Q3,477166,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2010-Q4,479887,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2011-Q1,482707,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2011-Q2,485479,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2011-Q3,487188,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2011-Q4,488984,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2012-Q1,490771,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2012-Q2,492724,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2012-Q3,494170,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2012-Q4,495602,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2013-Q1,496898,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2013-Q2,498403,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2013-Q3,499254,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2013-Q4,500219,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2014-Q1,501100,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2014-Q2,502015,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2014-Q3,501362,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2014-Q4,500773,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2015-Q1,500113,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2015-Q2,499434,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2015-Q3,497778,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2015-Q4,496174,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2016-Q1,494621,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2016-Q2,493187,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2016-Q3,491496,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2016-Q4,489778,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2017-Q1,487901,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2017-Q2,486129,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2017-Q3,484934,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2017-Q4,483079,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2018-Q1,481498,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2018-Q2,479891,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2018-Q3,479584,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2018-Q4,479293,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2019-Q1,478887,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2019-Q2,478451,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2019-Q3,480088,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2019-Q4,481575,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2020-Q1,482903,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2020-Q2,483601,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2020-Q3,486588,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2020-Q4,489786,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2021-Q1,492922,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2021-Q2,496331,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2021-Q3,498851,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,1: New South Wales,Q: Quarterly,2021-Q4,501982,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1981-Q4,455045,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1982-Q1,458076,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1982-Q2,460586,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1982-Q3,461627,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1982-Q4,461424,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1983-Q1,462486,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1983-Q2,462332,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1983-Q3,462210,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1983-Q4,461403,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1984-Q1,461961,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1984-Q2,462063,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1984-Q3,461311,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1984-Q4,460063,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1985-Q1,460441,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1985-Q2,459462,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1985-Q3,457197,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1985-Q4,454675,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1986-Q1,453266,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1986-Q2,450698,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1986-Q3,449686,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1986-Q4,448350,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1987-Q1,448341,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1987-Q2,447441,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1987-Q3,447539,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1987-Q4,446769,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1988-Q1,446973,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1988-Q2,446004,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1988-Q3,446538,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1988-Q4,446166,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1989-Q1,445854,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1989-Q2,443899,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1989-Q3,444567,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1989-Q4,445536,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1990-Q1,447038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1990-Q2,447604,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1990-Q3,450751,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1990-Q4,452860,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1991-Q1,457306,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1991-Q2,460314,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1991-Q3,463466,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1991-Q4,464786,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1992-Q1,468755,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1992-Q2,470990,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1992-Q3,472380,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1992-Q4,472136,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1993-Q1,474439,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1993-Q2,474710,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1993-Q3,475157,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1993-Q4,474157,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1994-Q1,475693,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1994-Q2,474889,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1994-Q3,474888,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1994-Q4,472572,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1995-Q1,473105,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1995-Q2,472384,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1995-Q3,469954,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1995-Q4,466300,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1996-Q1,464181,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1996-Q2,460656,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1996-Q3,457712,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1996-Q4,453077,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1997-Q1,451012,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1997-Q2,446205,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1997-Q3,443876,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1997-Q4,439709,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1998-Q1,438554,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1998-Q2,434192,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1998-Q3,432954,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1998-Q4,430281,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1999-Q1,430404,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1999-Q2,427257,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1999-Q3,427095,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,1999-Q4,425769,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2000-Q1,427197,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2000-Q2,425388,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2000-Q3,426146,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2000-Q4,425502,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2001-Q1,429497,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2001-Q2,428660,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2001-Q3,431245,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2001-Q4,432301,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2002-Q1,435527,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2002-Q2,435376,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2002-Q3,438501,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2002-Q4,439305,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2003-Q1,443439,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2003-Q2,444379,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2003-Q3,446848,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2003-Q4,447137,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2004-Q1,451272,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2004-Q2,451044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2004-Q3,454034,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2004-Q4,454549,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2005-Q1,458644,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2005-Q2,458701,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2005-Q3,461311,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2005-Q4,461269,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2006-Q1,465764,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2006-Q2,465165,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,1: New South Wales,Q: Quarterly,2006-Q3,467038,PSNS: Persons,,
